mean,std,var,min,max,median,ptp,skewness,kurtosis,q25,q75,rms,mav,line_length,zero_crossings,delta_power,theta_power,alpha_power,beta_power,gamma_power,total_power,dominant_freq,spectral_entropy,psd_std,psd_mean,psd_median,psd_q10,psd_q90,peak_ratio,spectral_flatness,spectral_centroid,spectral_bandwidth,spectral_rolloff,mean_abs_diff,std_diff,max_diff,hjorth_mobility,hjorth_complexity,autocorr,slope_changes,trend,crest_factor,approx_entropy,sample_entropy,hurst_exponent,dfa_alpha,lz_complexity,label,subject_id,class
-1.3877787807814457e-17,0.9999999472056974,0.9999998944113976,-3.177577878033416,2.7259584825797005,0.023374641691048935,5.903536360613117,-0.18331671705966687,0.14282273164412151,-0.6599549094714423,0.7051677821709195,0.9999999472056974,0.7958015346877644,341.9593977172638,137.0,17.945780035399086,14.359368360396832,19.00987782670918,103.34777460871905,58.17276036935606,255.91614457970576,30.0,5.565062772882884,3.6922599137862324,0.9996724397644756,0.20716755688337202,0.03291970933687727,1.5278108330784756,0.16236378398613738,39.0,0.234375,0.6691964730279135,0.828476588720061,2.55321177298853,0.8284766324174833,1.817934714936043,0.9999998944113975,261.0,0.290283241212947,3.9929275568447573,0.5565062772882884,0.6121569050171173,0.28461994428370446,0.256157949855334,0.259765625,0.0,0.0,1,8,Parkinson
1.3877787807814457e-17,0.9999999462611783,0.9999998925223594,-2.67394979573568,2.721325949145172,0.004083192075063497,5.395275744880852,0.025950828634510315,-0.2248733517719268,-0.651407758539899,0.6514163829183026,0.9999999462611783,0.7997138405352564,355.01084035617356,141.0,16.800830279554418,27.034508560097365,42.23898439170542,87.68480245860185,28.540431465754875,255.81206477963076,13.0,6.066073201706237,2.678311698244682,0.9992658780454327,0.2887009600050908,0.03271936892560194,1.7104144865341766,0.09167691807204563,38.0,0.1015625,0.6947374566657016,0.8546104460219719,2.758896818643918,0.8546104919050022,1.8408403841016283,0.9999998925223593,297.0,0.24299807766592707,3.402874641988782,0.6066073201706237,0.667268052187686,0.27018853034184903,0.24316967730766414,0.279296875,0.0,0.0,1,1,Parkinson
-1.3877787807814457e-17,0.9999999433510441,0.9999998867020915,-2.705427868308139,2.9961260793809075,0.06466208265168572,5.701553947689046,-0.016712005484530293,-0.2892735187833573,-0.7313587296319732,0.6755259737297501,0.9999999433510441,0.8083575656034683,368.0663087521481,140.0,16.67058203160944,22.089840473747593,47.78461018397896,72.29067283510648,45.35466556906221,255.75676284114883,30.0,5.979745916856643,2.858266914518785,0.9990498548482376,0.2602722280897837,0.03319798274041416,1.7038754631644033,0.09942610148639419,42.0,0.234375,0.7202863184973544,0.8830953445433971,2.742294342744055,0.8830953945256743,1.7909054461340321,0.9999998867020914,290.0,-0.08158371193239743,3.70643661480863,0.5979745916856644,0.6577720508542307,0.27903947313823707,0.2511355258244134,0.29296875,0.0,0.0,1,9,Parkinson
-2.0816681711721685e-17,0.9999999449184501,0.9999998898369032,-2.3343680870952483,3.0407453547714978,-0.032620476673766094,5.3751134418667466,0.15235040447045614,-0.42713875848155247,-0.7545930864173622,0.7271671047052964,0.9999999449184501,0.8166817219344539,352.1754252787312,133.0,16.506062312207906,20.265914321675183,37.7122970615171,69.51238221357399,61.60611265281134,255.95836188022537,30.0,5.839780333798837,3.2449740782258587,0.9998373510946303,0.23007122966777288,0.034606577411658984,1.7704444856350505,0.1508552342145205,36.0,0.234375,0.6891886991755992,0.8789673241760967,3.0282240117849017,0.8789673725470335,1.7353558758998107,0.9999998898369034,266.0,0.06536913917672459,3.7232930194600535,0.5839780333798837,0.642375836717872,0.26958836471667114,0.24262952824500403,0.255859375,0.0,0.0,1,6,Parkinson
3.469446951953614e-17,0.9999999422082685,0.9999998844165403,-2.908185989128617,2.5957174678347923,0.048360570081259976,5.503903456963409,0.018953774593706518,-0.32833336461670104,-0.7362897239826369,0.7009891912539652,0.9999999422082685,0.8103313343462073,210.02447734081537,84.0,15.972142807352991,27.24817290726054,96.88331398912878,79.73349176483241,21.963358161997274,255.94458450708666,13.0,4.62684771942439,4.826141099376968,0.9997835332308073,0.07877579840077101,0.007602562274129994,1.4705852718358012,0.23098087468897807,30.0,0.1015625,0.4110068049722414,0.520481313825545,1.8227282979620547,0.520481343879039,2.597991394648671,0.9999998844165403,228.0,-0.09598604418784779,3.5888850220954556,0.462684771942439,0.5089532491366829,0.273383916380514,0.2460455247424626,0.171875,0.0,0.0,0,18,Control
1.3877787807814457e-17,0.9999999348886176,0.9999998697772394,-2.698186951510115,3.022111289864502,-0.025415103664891553,5.720298241374617,0.06623952379752085,-0.07340623045935146,-0.7128522736583993,0.687700372147269,0.9999999348886176,0.807667644139854,225.91523198548367,97.0,15.200085793473558,30.54733745306426,108.34565740489036,59.51111708410401,22.601429708663144,255.80415603590515,8.0,5.160688318281639,3.7039143341268588,0.9992349845152545,0.12967774344468153,0.02284188579361042,1.585451540396773,0.12189306827767062,30.0,0.0625,0.4421041721829426,0.5712143496453139,1.7743597665125117,0.5712143868093116,2.498411275353527,0.9999998697772394,258.0,-0.25196402175195987,3.741775854731432,0.5160688318281639,0.5676757150109802,0.2795656067887387,0.25160904610986484,0.189453125,0.0,0.0,0,18,Control
2.0816681711721685e-17,0.9999999383598016,0.9999998767196071,-2.3833146442003375,2.8159795702839667,-0.003059822656532217,5.199294214484304,0.14976914328768343,-0.20687806690050792,-0.6987617196941913,0.6151231742682184,0.9999999383598016,0.7949831576747928,210.20285483496235,88.0,24.434406811567243,25.562656623123885,111.2995644833216,66.21531475991492,12.36509490932005,255.99613652598634,8.0,4.848012051320022,4.2031438343214464,0.9999849083046342,0.07477859374276978,0.010535366156789695,1.637081189622614,0.1749298724946385,30.0,0.0625,0.41135588030325315,0.5206715340239385,1.7797154690671169,0.5206715660922036,2.728478574181297,0.9999998767196072,244.0,0.014781217917419473,3.542187708939732,0.4848012051320022,0.5332813256452024,0.26425732051760253,0.2378315884658423,0.171875,0.0,0.0,0,16,Control
-1.3877787807814457e-17,0.9999999375133728,0.9999998750267495,-2.7471291540991603,3.0226601267317323,-0.010628614234403902,5.769789280830892,0.07977325589054544,-0.06482965340127667,-0.6340338360314823,0.6314365815348092,0.9999999375133728,0.7899310698971107,217.51825147488847,89.0,18.819546441308457,28.78417815739978,125.26123347364647,47.94562216916846,19.077094816338317,255.99870031604763,8.0,4.931475543707734,4.092406298739921,0.9999949231095611,0.089264093228402,0.016672551754660543,1.5743369369070295,0.1778825504599532,29.0,0.0625,0.42567172499978173,0.5387010543498341,1.5309756696064158,0.5387010879845131,2.589207324209909,0.9999998750267496,246.0,-0.22240124251391494,3.8264859321748013,0.4931475543707734,0.5424623098078507,0.280946524555381,0.2528518720998429,0.177734375,0.0,0.0,0,16,Control
-3.469446951953614e-17,0.9999999339065831,0.9999998678131707,-3.0519498832118757,2.878968192293302,0.0161624581624071,5.930918075505177,-0.006972615262839265,-0.09278059508699732,-0.6801698034980109,0.7056953933364418,0.9999999339065831,0.8018593083400029,234.5366421229823,86.0,22.43551273193555,23.43402268547605,134.569668390513,36.9896277301557,18.910991230904656,255.99552500610523,8.0,5.0353511049234525,3.996488163452324,0.9999825195550985,0.10053482640254927,0.01393786325829101,1.5165542603439546,0.17198056571187365,30.0,0.0625,0.4589758162876366,0.564593857069548,1.728729730475544,0.5645938943572579,2.5924647157082097,0.9999998678131707,254.0,0.19295259087532202,3.8060914814961335,0.5035351104923452,0.5538886215415798,0.28536172655685677,0.2568255539011711,0.1640625,0.0,0.0,0,17,Control
-1.5612511283791264e-17,0.9999999481382948,0.9999998962765924,-2.762986221037379,3.0378066682788125,0.015155399602854273,5.800792889316192,0.09160320431588648,-0.13591166656922438,-0.6732948927847211,0.6341613270816878,0.9999999481382948,0.7977479335190002,355.002113075378,151.0,10.030222120391704,14.227600611291802,33.19513819984711,102.72009226770227,46.03984046721307,255.94666825341818,13.0,5.6503842302468446,3.5566989771103703,0.9997916728649148,0.23499043717169082,0.04012629678220607,1.6008126118451393,0.15126451212493017,35.0,0.1015625,0.6947203778383132,0.8616165300276002,2.8771167883298707,0.8616165746694241,1.79552113994982,0.9999998962765924,283.0,-0.03865111962129977,3.8079781096990613,0.5650384230246844,0.621542265327153,0.28180557612680796,0.25362501851412717,0.298828125,0.0,0.0,1,6,Parkinson
-1.3877787807814457e-17,0.9999999467071419,0.9999998934142866,-2.795116549404134,2.8771540234139965,-0.14449835597607213,5.67227057281813,0.2566983968845706,-0.4169358169887918,-0.7356610372013499,0.6866372063520503,0.9999999467071419,0.8218321012821278,339.12215441501996,116.0,12.447374135039993,28.06153083371565,20.984102930888362,107.48836590972628,40.512612310956015,255.9143980994558,13.0,5.6954653627684895,3.5655938622943744,0.9996656175759993,0.2539690653177866,0.028815085930563124,1.6096221851581376,0.17392989025637148,36.0,0.1015625,0.6636441377984735,0.8338813888377721,2.7666048027650536,0.833881433236003,1.8229813685310472,0.9999998934142866,273.0,-0.09608408989132056,3.500902457540052,0.5695465362768489,0.6265011899045339,0.27821404765724783,0.2503926428915231,0.26171875,0.0,0.0,1,0,Parkinson
-2.0816681711721685e-17,0.9999999471090641,0.9999998942181312,-2.6630329589540995,3.3870614768410494,0.02373347221034307,6.050094435795149,0.07343922839163414,0.07341079204247158,-0.6662914460310982,0.6282126075073184,0.9999999471090641,0.7954022559201046,335.5924702489256,131.0,12.06017388781918,27.20718660544493,39.76353807054037,87.94696061047588,44.24858866213139,255.9898831960375,30.0,5.861667042009421,3.0165408966664593,0.9999604812345215,0.25502770763632165,0.03166441185147957,1.5558151626112353,0.09680010826804111,38.0,0.234375,0.656736732385373,0.8194045305945447,2.4743282565752676,0.8194045738926491,1.8772201562276938,0.9999998942181312,280.0,0.22841115804296896,4.258300062899794,0.5861667042009421,0.6447833746210363,0.28855085974670697,0.2596957737720363,0.263671875,0.0,0.0,1,9,Parkinson
1.0408340855860843e-17,0.9999999410504123,0.9999998821008282,-2.515121888609127,2.675449436134603,0.01537646828128762,5.19057132474373,-0.03595511864264998,-0.38464608819672863,-0.7057363314996647,0.6910539270048289,0.9999999410504123,0.816813939194893,225.8517313838892,82.0,15.909672541402179,28.44067710866497,99.46257816351762,77.57154754384338,17.830616456480296,255.9640195572783,13.0,4.745200953058249,4.563532851583804,0.9998594513956184,0.0907319398742254,0.012158896052111713,1.214314179995048,0.20114188853697768,27.0,0.1015625,0.4419799048608399,0.5508468023319587,1.503366010806858,0.5508468347766101,2.651387546865376,0.9999998821008282,260.0,-0.07083372791212489,3.27546985601661,0.4745200953058249,0.5219721048364073,0.26398815880750437,0.23758934292675393,0.15625,0.0,0.0,0,10,Control
1.3877787807814457e-17,0.9999999300296224,0.9999998600592497,-2.6868352714495587,3.9115673759286094,-0.0645044221344316,6.598402647378168,0.3005617238159254,0.005713045882186574,-0.7366666276379515,0.7028259998160372,0.9999999300296224,0.8049043416145968,244.60459701629875,94.0,20.616707575938793,38.759894796643636,107.74326551477411,44.34470779217325,21.21314960776382,255.80501699174908,10.5,5.394404857735625,3.21994119677599,0.9992383476240199,0.12048510891598832,0.017458015844644535,1.4331140377840632,0.10548555450793276,28.0,0.08203125,0.47867827204755137,0.6103161663004975,1.9640743645692416,0.6103162089740373,2.409891186368898,0.9999998600592497,267.0,-0.1375271074199807,4.85966738307839,0.5394404857735625,0.5933845343509188,0.30245743527236973,0.27221169174513277,0.203125,0.0,0.0,0,15,Control
1.734723475976807e-18,0.9999999409773895,0.9999998819547825,-2.4763709775835245,3.029141277983789,-0.1280707521003809,5.5055122555673135,0.2926549162653517,-0.3281909463923971,-0.745378422461746,0.6906605308769025,0.9999999409773895,0.8145385749018383,219.06105143400055,80.0,15.96427454168386,27.572116778459446,105.83803452016834,74.18146813527363,16.119008591068894,255.93692078644125,13.0,4.749380355893031,4.438809463234014,0.9997535968220361,0.09090116941827717,0.01152692429381502,1.0354488160954571,0.18536567915626975,27.0,0.1015625,0.428690903001958,0.5292667999469416,1.8357203447074961,0.5292668311591883,2.62845924906396,0.9999998819547824,245.0,0.03252056725320576,3.7188432456706577,0.47493803558930314,0.5224318391482334,0.2734307654821262,0.24608768893391358,0.17578125,0.0,0.0,0,10,Control
-1.734723475976807e-17,0.9999999467250508,0.9999998934501043,-3.6269511885889596,2.7627393103533766,0.01909729317931793,6.389690498942336,-0.028236077206166634,0.06772551422408712,-0.7254624798709737,0.6604902132909494,0.9999999467250508,0.8035750692909513,354.65576741918926,144.0,13.767971310599233,20.977446696172166,32.502703018803444,82.93181007853669,56.439291566943574,255.78271226283084,30.0,5.715078090426015,3.3841909213635226,0.999151219776683,0.2614434924615553,0.03067401929870802,1.458079213927596,0.15485030314712453,34.0,0.234375,0.6940425976892157,0.8637766644061188,2.464919683093985,0.8637767103805903,1.7673349068491326,0.9999998934501042,259.0,-0.00525068006843369,4.513518807070398,0.5715078090426016,0.6286585899468616,0.29730512543811927,0.26757461289430734,0.28125,0.0,0.0,1,4,Parkinson
